data_re1.tsv	data_re2.tsv	1.000000
data_re1.tsv	data_re3.tsv	0.930056
data_re1.tsv	data_re4.tsv	0.936646
data_re2.tsv	data_re3.tsv	0.930056
data_re2.tsv	data_re4.tsv	0.936646
data_re3.tsv	data_re4.tsv	0.945481
